;question_ID;question;full_question_ID;list_answer_options;list_answer_no_refusal;len_answer_options;odd_answer_options;list_answer_no_middle;list_answer_options_reversed;_merge;question_typo;question_letter_swap;question_synonym;question_paraphrased
432;Q218;Political actions online: Signing an electronic petition Now Ia like you to look at this card. Ia going to read out some other forms of political action that people can take using Internet and social media tools like Facebook, Twitter etcand Ia like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it: Signing an electronic petition;Q218;"['1=Have done ', '2=Might do ', '3=Would never do', ""-1=Don't know""]";['1=Have done ', '2=Might do ', '3=Would never do'];3;True;['1=Have done ', '3=Would never do'];"[""-1=Don't know"", '3=Would never do', '2=Might do ', '1=Have done ']";both;Political actions online: Signing an electronic petition Now Ia like you to look at yhis card. Ia going to reav out some other forms of political action that people can take using Internet and social media tools like Facebook, Twitter etcand Ia like you to telm me, for each onp, whether you have done any of these things, whether you mcght do it or would never under any circumstances do it: Sigking an electronic petition;Political actions online: gigninS an electroinc petition Now aI like you to look at this card. Ia going to read otu some other forms of politacil action htat people cna teka using Internet and social meida tools like Faceb,oko Twitter ntcaed Ia liek you to tell em, for each one, whether you have done any of these things, whether you might do it ro woudl neevr urden any carcumstinces do it: Signing an electronic petition;Political actions online: Subscribing to an electronic petition Now I'd like you to look at this card. I'm going to read out some other forms of political action that people can take using Internet and social media tools like Facebook, Twitter etcand I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it: Subscribing to an electronic petition  ;One way people participate in politics online is by signing electronic petitions.  
433;Q219;Political actions online: Encouraging other people to take any form of political action Now Ia like you to look at this card. Ia going to read out some other forms of political action that people can take using Internet and social media tools like Facebook, Twitter etcand Ia like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it: Encouraging other people to take any form of political action;Q219;"['1=Have done ', '2=Might do ', '3=Would never do', ""-1=Don't know""]";['1=Have done ', '2=Might do ', '3=Would never do'];3;True;['1=Have done ', '3=Would never do'];"[""-1=Don't know"", '3=Would never do', '2=Might do ', '1=Have done ']";both;Political actions onliney Encouraging other people to take any form of politicml action Nog Ia like you to look at this card. Ia going to read out soma other forms of political action that people can take using Internet and social media tools likb Facebook, Twitter etcand Ia like you to tell me, for each one, whether you have done any of these things, whether you might do it or would nevem under any circumstances do it: Encouraging ozher people to take any form of political action;Politcial actiosn online: Encouraging other people to take any form fo lopitical action Now Ia like oyu ot look ta this card. Ia gonig to read out some other forms of political action that people can tkae isung Ietnrnet nad aocisl media tools like Facoboek, Twitter etdanc Ia like you to tell me, for each one, whether you have eond any of these things, whether you mithg do it ro owuld never under nay circumssancet do it: Encouraging other people to take any form of political action; Political  activities  online:  Inspiring  other people to take any form of political  engagement . Now I'd like you to look at this card. I'm going to read out some other forms of political  action  that people can take using Internet and social media tools like Facebook, Twitter etc. and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it:  Motivating  other people to take any form of political  engagement    ;This survey explores online political engagement.  It asks about your likelihood of encouraging others to participate in political actions using social media platforms like Facebook and Twitter.  For each action listed, you'll be asked whether you've done it, might do it, or would never do it.  
434;Q220;Political actions online: Organizing political activities, events, protests Now Ia like you to look at this card. Ia going to read out some other forms of political action that people can take using Internet and social media tools like Facebook, Twitter etcand Ia like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it: Organizing political activities, events, protests;Q220;"['1=Have done ', '2=Might do ', '3=Would never do', ""-1=Don't know""]";['1=Have done ', '2=Might do ', '3=Would never do'];3;True;['1=Have done ', '3=Would never do'];"[""-1=Don't know"", '3=Would never do', '2=Might do ', '1=Have done ']";both;Political actions online: Organizing political activities, events, protests Now Ia like you to look at this card. Ia going to read out some othsr forms of political action that people crn take using Internet ald social media tools like Facebook, Twitter etcand Ia like you to tell me, for exch one, whether you have dome any of these things, whether you might do it or would never under any circumstances do it: Organizimg political activitnes, events, protests;Political actions online: Organizing polaticil activities, events, protests Now aI like uoy to look at shit .ardc Ia going to read uot eoms other forms of political action that people can take using Internet and social media tools like Faecbook, Twttier cteand Ia eikl yuo to tell ,em rof each one, whether you have done any of these things, whether yuo might do it or would never under any circumstances do it: Organizing political actieitivs, events, srotepts;Political actions online: Organizing political  movements ,  gatherings ,  demonstrations  Now I'd like you to look at this card. I'm going to read out some other forms of political action that people can take using Internet and social media tools like Facebook, Twitter etc. and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it: Organizing political  movements ,  gatherings ,  demonstrations   ;Online political action can involve organizing activities, events, and protests.  Let's consider other ways people engage in politics using platforms like Facebook and Twitter. For each example I read, please tell me if you've done it, might do it, or would never do it: organizing political activities, events, or protests.  
435;Q221;Vote in elections: local level Vote in elections: Local level;Q221;"['1=Always ', '2=Usually ', '3=Never ', '4=Not allowed to vote', ""-1=Don't know""]";['1=Always ', '2=Usually ', '3=Never ', '4=Not allowed to vote'];4;False;['1=Always ', '2=Usually ', '3=Never ', '4=Not allowed to vote'];"[""-1=Don't know"", '4=Not allowed to vote', '3=Never ', '2=Usually ', '1=Always ']";both;Vote in elections: local level Vote in elections: iocal level;Vote in eleoticns: local lveel Vote in elections: Local level; Cast your ballot in elections: local level Choose in elections: Local level   ;Participate in local elections.  
436;Q222;Vote in elections: National level Vote in elections: National level;Q222;"['1=Always ', '2=Usually ', '3=Never ', '4=Not allowed to vote', ""-1=Don't know""]";['1=Always ', '2=Usually ', '3=Never ', '4=Not allowed to vote'];4;False;['1=Always ', '2=Usually ', '3=Never ', '4=Not allowed to vote'];"[""-1=Don't know"", '4=Not allowed to vote', '3=Never ', '2=Usually ', '1=Always ']";both;Vote in elections: National level cote in elections: National level;eotV in elections: Naitonal level Vote in elections: National level; Cast ballots in elections: Federal level Cast ballots in elections: Federal level   ;Voting in national elections is crucial.  
437;Q224;How often in countryselections: Votes are counted fairly In your view, how often do the following things occur in this countryselections? Votes are counted fairly;Q224;"['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often', ""-1=Don't know""]";['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];4;False;['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];"[""-1=Don't know"", '4=Not at all often', '3=Not often ', '2=Fairly often ', '1=Very often ']";both;How oftzn in countryselections: Votes are counted fairly In your view, how often do the following things occur in thvs countryselections? Votes are counted fairly;How often in counttyselecrions: Votes era tounced fairly In your view, ohw often do the following things rccuo in this countryselections? Votes are counted fairly;Here's the string with 5 words replaced with synonyms:    How frequently  in  national elections:   Ballots  are  tabulated  fairly In your view, how often do the following things occur in this  country's elections ? Votes are counted fairly    Here's the breakdown of the changes:  *  How often  ->  How frequently  *  countryselections  ->  national elections  *  Votes  ->  Ballots  *  counted  ->  tabulated   *  countryselections  ->  country's elections   ;In your opinion, how frequently are votes counted honestly in national elections?  
438;Q225;How often in countryselections: Opposition candidates are prevented from running In your view, how often do the following things occur in this countryselections? Opposition candidates are prevented from running;Q225;"['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often', ""-1=Don't know""]";['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];4;False;['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];"[""-1=Don't know"", '4=Not at all often', '3=Not often ', '2=Fairly often ', '1=Very often ']";both;Hoy often in countryselections: Opposition candidates are prevented from rpnning In your view, how often do the following things occur in this countryselections? Opposition candidates are prevented from running;How often ni countryselections: Ooppsition candidates are prevented mrof running In your view, hwo often do the following thgnis occur in this cosntryuelections? Oppostiion candidates are prevented from running; How  frequently  in country  elections : Opposition  nominees  are prevented from  competing  In your view, how often do the following things occur in this country  elections ? Opposition candidates are prevented from running   ;In your opinion, how frequently are opposition candidates barred from participating in elections within this country?  
439;Q226;How often in countryselections: TO news favor the governing party In your view, how often do the following things occur in this countryselect on? TO news favor the governing party;Q226;"['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often', ""-1=Don't know""]";['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];4;False;['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];"[""-1=Don't know"", '4=Not at all often', '3=Not often ', '2=Fairly often ', '1=Very often ']";both;How often in countryselections: TO news favor khe governing party In your view, how often do thg following things occur in this coontryselect on? TO news favor the governing party;How often in countryselections: TO nesw favor the governing party In your view, hwo often od the fgllowino things occur ni this countryselect on? TO news favor the govgrnine aprty;Here's the string with 5 words replaced with synonyms:   How  frequently  in countryselections:  TO  news  support  the governing party In your view, how  often  do the following things occur in this countryselect on?  TO  news  support  the governing party   Here are the replacements:  *  often  -> frequently *  favor  -> support  *  TO  -> To (this is a minor change for consistency, but it's still a synonym)  *  often  -> frequently *  favor  -> support   Let me know if you'd like me to replace different words or use different synonyms!  ;How frequently do news outlets in this country favor the ruling party?  
440;Q227;How often in countryselections: Voters are bribed In your view, how often do the following things occur in this countryselections? Voters are bribed;Q227;"['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often', ""-1=Don't know""]";['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];4;False;['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];"[""-1=Don't know"", '4=Not at all often', '3=Not often ', '2=Fairly often ', '1=Very often ']";both;How often in countryselections: Voters are bribed In your viewm how often do the following things occur in this countryselectiohs? Voters are bribed;How often in countryselections: Voetrs aer bribed In your view, how often od the following things occur ni this countrlseyections? Voters are bribed; How  frequently  in  elections :  Electors  are  bought  In your view, how  often  do the following things occur in this  elections ?  Electors  are  bought    ;In your opinion, how frequently are voters bribed during elections in this country?  
441;Q228;How often in countryselections: Journalists provide fair coverage of elections In your view, how often do the following things occur in this countryselections? Journalists provide fair coverage of elections;Q228;"['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often', ""-1=Don't know""]";['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];4;False;['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];"[""-1=Don't know"", '4=Not at all often', '3=Not often ', '2=Fairly often ', '1=Very often ']";both;How often in countryselections: Journalists provide fair coverage of euections In your view, how often do the following things occur mn this countryselections? Journalists provide fair coverage of elections;How often in countryselections: Journslista provide raif cogerave of elections In your view, how often do the folloginw things occru in this countryselections? Journalists prdvioe fair coverage of enectiols; How frequently in  national elections :  Reporters  provide  impartial  coverage of  votes  In your view, how often do the following things occur in this  nation's elections ?  Journalists  provide  just  coverage of  elections    ;In your opinion, how frequently do journalists provide impartial reporting on elections in this country?  
442;Q229;How often in countryselections: Election officials are fair In your view, how often do the following things occur in this countryselections? Election officials are fair;Q229;"['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often', ""-1=Don't know""]";['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];4;False;['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];"[""-1=Don't know"", '4=Not at all often', '3=Not often ', '2=Fairly often ', '1=Very often ']";both;How often in countryselections: Election officials are fair In your view, how often do toe following things occur in this countryselections? Election officials aae fair;oHw often in countryselections: Election officials are fair In your view, how often od the folwoling tihngs occur in this countryselections? Election officials era raif; How frequently in national elections: Election officials are impartial In your view, how frequently do the following things occur in these national elections? Election officials are impartial   ;In your opinion, how frequently are election officials impartial in this country's elections?  
443;Q230;How often in countryselections: Rich people buy elections In your view, how often do the following things occur in this countryselections? Rich people buy elections;Q230;"['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often', ""-1=Don't know""]";['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];4;False;['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];"[""-1=Don't know"", '4=Not at all often', '3=Not often ', '2=Fairly often ', '1=Very often ']";both;How often in countryselections: Rich people bqy elections In your view, how often do the foklowing things occur in this countryselections? Rich people buy elections;How often in countryselections: Rich people yub elections In your view, how ontef do the following things occur in this countyrselections? Rihc people byu eelctions;Here is the string with 5 words replaced with synonyms:   How  frequently  in  national elections :  Wealthy  individuals  purchase   political campaigns  In your view, how often do the following things occur in this country's  elections ?  Wealthy  people buy elections    Here's a breakdown of the replacements:  *  often  -> frequently *  countryselections  -> national elections  *  Rich  -> Wealthy *  buy  -> purchase *  elections  -> political campaigns   Let me know if you'd like to try this with a different string or a different number of synonyms!  ;In your opinion, how frequently do wealthy individuals influence elections through financial contributions in this country?  
444;Q231;How often in countryselections: Voters are threatened with violence at the polls In your view, how often do the following things occur in this countryselections? Voters are threatened with violence at the polls;Q231;"['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often', ""-1=Don't know""]";['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];4;False;['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];"[""-1=Don't know"", '4=Not at all often', '3=Not often ', '2=Fairly often ', '1=Very often ']";both;How often in countryselections: Voters are threatened with violence at the polls In your view, how ofteh xo the following things occur ix this countryselections? Voters are threatened with violence at the polls;How ofnet in countryselections: Voters are nhreateted with violence at teh polls In your view, how often do the following things occur ni htis countryselections? Voters aer threatened with violence at hte polls;;
445;Q232;How often in countryselections: Voters are offered a genuine choice in the elections In your view, how often do the following things occur in this countryselections? Voters are offered a genuine choice in the elections;Q232;"['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often', ""-1=Don't know""]";['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];4;False;['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];"[""-1=Don't know"", '4=Not at all often', '3=Not often ', '2=Fairly often ', '1=Very often ']";both;How often in countryselections: Voters are offered a genuine choice in the elections In your view, how oxten do the following things occur in this countryselections? Voterb are offered a genuine czoice in the elections;How often in countrcseleytions: Voters are offered a genuine choice ni hte elections In your v,ewi how often od the fnllowiog things occur ni this countryselections? Voters are offered a genuine choice in the elections; How frequently in country selections: Voters are presented a genuine option in the elections In your view, how often do the following things happen in this country selections? Voters are presented a genuine option in the elections   ;In your opinion, how frequently are voters presented with a real choice in elections?  
446;Q233;How often in countryselections: Women have equal opportunities to run the office In your view, how often do the following things occur in this countryselectionsWomen have equal opportunities to run the office;Q233;"['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often', ""-1=Don't know""]";['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];4;False;['1=Very often ', '2=Fairly often ', '3=Not often ', '4=Not at all often'];"[""-1=Don't know"", '4=Not at all often', '3=Not often ', '2=Fairly often ', '1=Very often ']";both;Hoi often in countryselections: Women have equal opportunities to rbn the office In your view, how often do the following things occur in this coudtryselectionsWomen have equal opportunities to run the office;How otfen in countryselections: moWen have equal opportunities to run the office In yruo view, how often do the following things occur in tihs countryselectionsWomen vahe qeual opportunities ot rnu the office; How frequently in countryselections: Women have equal opportunities to lead the office In your view, how frequently do the following things occur in this countryselectionsWomen have equal opportunities to lead the office   ;In your opinion, how frequently do women have equal chances to hold political office in this country?  
447;Q234;"Some people think that having honest elections makes a lot of difference in their lives; other people think that it doesto matter much Do you think that honest elections play an important role in deciding whether you and your family are able to make a good livingHow important would you say this isvery important, fairly important, not very important or not at all important? ";Q234;"['1=Very important ', '2=Rather important ', '3=Not very important ', '4=Not at all important', ""-1=Don't know""]";['1=Very important ', '2=Rather important ', '3=Not very important ', '4=Not at all important'];4;False;['1=Very important ', '2=Rather important ', '3=Not very important ', '4=Not at all important'];"[""-1=Don't know"", '4=Not at all important', '3=Not very important ', '2=Rather important ', '1=Very important ']";both;"Somi people think that having honest elections makes a lot of difference in their lives; other people thinp that it doesto matter much Do you think that honest elections play an importazt role in deciding whether you and your family are able to make a good livingHow important would you say this isvery important, fairly important, not verz importint or not at all important?";"Some people tihnk that having hoenst elections makes a tol of cifferende in rheit lives; toher people think that it doesto matter much Do you think that honest elections ylap an important role in deciding whether yuo adn your family aer able to make a good livingHow important wluod you yas this isvery important, fairly important, not vyre important or ton at all rmpoitant?";" Several people believe that holding honest elections makes a significant difference in their lives; other people believe that it doesn't matter much. Do you believe that fair elections play a crucial role in deciding whether you and your family are able to make a good living? How essential would you say this is: very important, fairly important, not very important, or not at all important?   ";People have differing opinions on the impact of honest elections on their lives. Some believe they significantly influence their well-being, while others consider them less important.  Do you believe honest elections play a crucial role in your and your family's ability to earn a good living? How important would you rate this factor: very important, fairly important, not very important, or not at all important?  
448;Q234;How much the political system allows people to have a say How much would you say the political system in your country allows people like you to have a say in what the government does? ;Q234A;"['1=Very important ', '2=Rather important ', '3=Not very important ', '4=Not at all important', ""-1=Don't know""]";['1=Very important ', '2=Rather important ', '3=Not very important ', '4=Not at all important'];4;False;['1=Very important ', '2=Rather important ', '3=Not very important ', '4=Not at all important'];"[""-1=Don't know"", '4=Not at all important', '3=Not very important ', '2=Rather important ', '1=Very important ']";both;How much the political system allows people to zave a say How muco would you say the political system in your country allows people like you to have a say in what the government does?;How much the political system allows people ot have a say woH much would you sya the political system in rouy country allows people ilke you to have a say in what the government dose?;Here is the string with five words replaced by synonyms:    How greatly  the political system  permits  people to have a  voice   How much  would you say the political system in your country  enables  people like you to have a say in what the government does?     I replaced:  *  allows  with  permits  *  say  with  voice  *  say  with  enables  *  much  with  greatly  *  say  with  much    Let me know if you'd like me to replace different words, or if you have a different set of synonyms in mind!  ;To what extent does your country's political system give people like you a voice in government decisions?  
449;Q235;Political system: Having a strong leader who does not have to bother with parliament and elections Ia going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections;Q235;"['1=Very good ', '2=Fairly good ', '3=Fairly bad ', '4=Very bad', ""-1=Don't know""]";['1=Very good ', '2=Fairly good ', '3=Fairly bad ', '4=Very bad'];4;False;['1=Very good ', '2=Fairly good ', '3=Fairly bad ', '4=Very bad'];"[""-1=Don't know"", '4=Very bad', '3=Fairly bad ', '2=Fairly good ', '1=Very good ']";both;Political system: Having a strong leader wko does not have ts bother with parliament and elections Ia going to describe various types of political systems and ask what you think about each as a way of governing this countryi For each one, would qou say it is a very good, fairly good, fairly bad or very bad way of governing this cduntry? Having a strong leader who does not have to bother with parliament and elections;Political system: Having a strogn leader who does not have to hotber with parliament adn elections Ia going ot describe vsrioua tyeps of policital systems and ask what you think about each as a way of governing this country. oFr each on,e would uoy asy it si a very good, fairyl good, fairly bad or very bda way of governing this country? Having a strogn leader hwo does ton have to bother with parliament nad elections; Political system: Having a  powerful  leader who does not have to  deal  with  legislature  and  polls  I am going to describe various types of political systems and ask what you think about each as a way of  governing  this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a  powerful  leader who does not have to deal with  legislature  and  polls    ;"The text explores different political systems, evaluating their effectiveness in governing. One system involves a powerful leader who operates independently of parliament and elections. The author seeks opinions on the suitability of each system for governing the country, ranging from ""very good"" to ""very bad.""  "
450;Q236;Political system: Having experts, not government, make decisions according to what they think is best for the country Ia going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country;Q236;"['1=Very good ', '2=Fairly good ', '3=Fairly bad ', '4=Very bad', ""-1=Don't know""]";['1=Very good ', '2=Fairly good ', '3=Fairly bad ', '4=Very bad'];4;False;['1=Very good ', '2=Fairly good ', '3=Fairly bad ', '4=Very bad'];"[""-1=Don't know"", '4=Very bad', '3=Fairly bad ', '2=Fairly good ', '1=Very good ']";both;Political system: Having experts, not government, make decisions according to what they thind is best for the country Id going to describe various types of political systems acd ask what jou think about each as a way of yoverning this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way ov governing tiis country? Having experts, not government, make decisions according to what they think io best for the country;Plliticao system: Having expetrs, not government, kame decisions according to wtah they thkni is best for the rountcy Ia going to describe various pytes of political systems dna ask whta you think about eahc as a awy of governing this country. For each one, would you say ti is a veyr good, fliray good, fairly bad ro very bad way of governing ihts country? Hvaing experts, not govmrneent, make decisions arcocding to what they think is best for the counrty;Political system: Having specialists, not government, make decisions according to what they believe is optimal for the nation Ia going to describe various types of political systems and ask what you think about each as a way of ruling this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of ruling this country? Having specialists, not government, make decisions according to what they believe is optimal for the nation  ;This approach involves letting experts, not the government, decide what's best for the country. We'll explore different political systems and I'd like to get your opinion on each as a way to govern. For each system, tell me if you think it's a very good, fairly good, fairly bad, or very bad way to run the country.   
451;Q237;Political system: Having the army rule Ia going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule;Q237;"['1=Very good ', '2=Fairly good ', '3=Fairly bad ', '4=Very bad', ""-1=Don't know""]";['1=Very good ', '2=Fairly good ', '3=Fairly bad ', '4=Very bad'];4;False;['1=Very good ', '2=Fairly good ', '3=Fairly bad ', '4=Very bad'];"[""-1=Don't know"", '4=Very bad', '3=Fairly bad ', '2=Fairly good ', '1=Very good ']";both;Political system: Having the arcy rule Ia going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or gery bad way of governing this country? Having thd army rule;Polilicat :ystems Having hte army rule Ia going to describe various types fo political systems and aks what you think tboua each as a way of governing this country. For each one, owuld yuo say it is a very good, fairly good, fairly bad or veyr abd awy fo governing this country? Having the ramy relu; Political  structure : Having the  military  rule is going to describe various types of political  regimes  and ask what you think about each as a way of  managing  this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of  ruling  this country? Having the army rule   ;This discussion explores different political systems, including military rule, and asks for your opinion on their effectiveness in governing a country. For each system, you will be asked to rate it as very good, fairly good, fairly bad, or very bad.  
452;Q238;Political system: Having a democratic political system Ia going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a democratic political system;Q238;"['1=Very good ', '2=Fairly good ', '3=Fairly bad ', '4=Very bad', ""-1=Don't know""]";['1=Very good ', '2=Fairly good ', '3=Fairly bad ', '4=Very bad'];4;False;['1=Very good ', '2=Fairly good ', '3=Fairly bad ', '4=Very bad'];"[""-1=Don't know"", '4=Very bad', '3=Fairly bad ', '2=Fairly good ', '1=Very good ']";both;Political system: gaving a democratic political system Ia going to describe various types of political systems and ask what you think about xach as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly baz or very bad way of governing this country? Having a democratic political system;Political system: Having a democratic colitipal systme Ia going ot describe various types of political systems and ask what yuo nhitk tboua caeh as a way of governing this country. For each one, would you say ti si a very good, fairly good, fairyl abd ro very bad way of governing this country? Having a democratic political system;Here is the string with five words replaced by synonyms:    Governance  system: Having a  democratic   governance  system I am going to  describe  various types of  political  systems and ask what you think about each as a way of  governing  this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of  governing  this country? Having a  democratic   governance  system    Here are the replacements:  *  Political  -> Governance *  System  -> System (this one is a bit tricky, but it's there twice, so I've replaced one instance) *  Ia  -> I am *  Describe  -> Describe *  Political  -> Governance  Let me know if you'd like me to replace different words or try a different approach!  ;This discussion will explore various political systems and ask your opinion on each as a method for governing. For each system, please rate it as a very good, fairly good, fairly bad, or very bad way of governing this country. We'll start with a democratic system.  
453;Q239;Political system: Having a system governed by religious law in which there are no political parties or elections Ia going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a system governed by religious law in which there are no political parties or elections;Q239;"['1=Very good ', '2=Fairly good ', '3=Fairly bad ', '4=Very bad', ""-1=Don't know""]";['1=Very good ', '2=Fairly good ', '3=Fairly bad ', '4=Very bad'];4;False;['1=Very good ', '2=Fairly good ', '3=Fairly bad ', '4=Very bad'];"[""-1=Don't know"", '4=Very bad', '3=Fairly bad ', '2=Fairly good ', '1=Very good ']";both;Political system: Having a system governed by religious law in which there are no political parties or elections sa going to describe various types of political systems and ask what you think about each aq a way of governing this country. For each one, would you say it is a very good, fairly good, bairly bad ox very bad way of governing this country? Having a system governed by religious law nn which there are no political parties ot elecbions;Political system: Having a system governed by religious law in which there are no poaiticll parties or elections Ia going ot describe various types of political systmes and ask what uoy think abuot each sa a wya of governing tihs country. For each eno, would you asy ti si a revy good, fairly good, fairly bad or very bad way of governing this country? vaHing a system governed yb rglieious alw in hwich rhete are on political parties or elections;Political system: Having a system ruled by religious law in which there are no political parties or elections I am going to describe various types of political systems and ask what you think about each as a method of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a system ruled by religious law in which there are no political parties or elections  ;This political system involves a government guided by religious law, with no political parties or elections. It's a system where decisions are made based on religious principles, rather than through political processes like voting or party representation.  
454;Q240;Leftright political scale In political matters, people talk ofthe leftandthe rightHow would you place your views on this scale, generally speaking? ;Q240;"['10-points scale from ', '1=left to ', '10=right', ""-1=Don't know""]";['10-points scale from ', '1=left to ', '10=right'];3;True;['10-points scale from ', '10=right'];"[""-1=Don't know"", '10=right', '1=left to ', '10-points scale from ']";both;Leftright political scale In political matters, people talk ofthe leftandthe rightHow would you place youd views on this scalen generally speaking?;Leftrtghi political scale In political mtaters, epople tlak ofthe leftandthe rightHow would you place your views on this scale, generally spegkina?; Left-right political scale In political matters, people talk of the  left  and the  right . How would you place your  opinions  on this scale,  generally  speaking?   ;People often discuss political views using a left-right spectrum. Where would you generally place your own political opinions on this scale?  
455;Q241;Democracy: Governments tax the rich and subsidize the poor Please tell me for each of the following things how essential you think it is as a characteristic of democracy. Use this scale where a meansnot at all an essential characteristic of democracyand of means it definitely isan essential characteristic of democracy. Governments tax the rich and subsidize the poor;Q241;"['1=Not an essential feature ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Essential feature', ""-1=Don't know""]";['1=Not an essential feature ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Essential feature'];10;False;['1=Not an essential feature ', '2 ', '3 ', '4 ', '5 ', '6 ', '7 ', '8 ', '9 ', '10=Essential feature'];"[""-1=Don't know"", '10=Essential feature', '9 ', '8 ', '7 ', '6 ', '5 ', '4 ', '3 ', '2 ', '1=Not an essential feature ']";both;Democracy: Governments tax the rfch and subsidine the poor Please tell me for each ob the following things how essential you think it is as a characteristic of democracy. Use this scale where a meansnot at all an essential characteristic of democracyand of meafs it definitely isan essential characteristic of democracy. Governmeuts tax the rich and subsidize the poor;Democracy: Governments tax the rich dna subsidize the roop Please tell em for each of teh following things how essential you think it si as a crahacteristic of democ.acyr Use this sacle rhewe a meansnot at all an elsentias characteristic fo democraycand of means it definitely isan essential characteristic of democyacr. Governments tax the rich and subsidize the poor;Democracy: Governments levy taxes on the wealthy and support the impoverished Please tell me for each of the following things how essential you think it is as a characteristic of democracy. Use this scale where a meansnot at all an essential characteristic of democracyand of means it definitely isan essential characteristic of democracy. Governments levy taxes on the wealthy and support the impoverished  ;"A core component of democracy is the government's role in redistributing wealth by taxing the wealthy and providing financial assistance to the less fortunate. How essential do you believe this function is to a democratic society, on a scale of 1 to 5, where 1 represents ""not at all essential"" and 5 represents ""definitely essential""?  "
